quadkey,latitude,longitude,rwi,error,geometry,index_right,ADM2_PCODE
3311312211312,34.7867387,-2.142334,-0.516,0.436,POINT (-2.142334 34.7867387),25.0,MA007001
3311320200032,33.6603526,-5.5700684,-0.027,0.5,POINT (-5.5700684 33.6603526),50.0,MA004003
3311223320123,32.1849106,-9.0197754,-0.304,0.437,POINT (-9.0197754 32.1849106),8.0,MA006006
3311302030013,35.1468624,-5.1965332,-0.317,0.429,POINT (-5.1965332 35.1468624),12.0,MA010002
3311231120302,33.9160126,-6.229248,0.065,0.498,POINT (-6.229248 33.9160126),0.0,MA008005
3311321110012,34.2799139,-3.1091309,-0.694,0.407,POINT (-3.1091309 34.2799139),54.0,MA007008
3313001211332,31.212801,-9.173584,0.042,0.458,POINT (-9.173584 31.212801),29.0,MA006002
3313010322312,30.7984737,-7.5915527,-0.266,0.4,POINT (-7.5915527 30.7984737),37.0,MA003001
3311231101333,34.1709079,-5.9875488,-0.157,0.442,POINT (-5.9875488 34.1709079),2.0,MA008007
3311213301021,34.8408581,-6.1193848,-0.437,0.52,POINT (-6.1193848 34.8408581),3.0,MA008004
3313003133033,30.2305941,-8.536377,-0.301,0.41,POINT (-8.536377 30.2305941),4.0,MA009004
3311231101232,34.1709079,-6.0974121,-0.918,0.427,POINT (-6.0974121 34.1709079),2.0,MA008007
3311231022232,33.7334762,-6.9763184,-0.028,0.503,POINT (-6.9763184 33.7334762),13.0,MA008001
3311312032222,34.894942,-2.4499512,-0.124,0.52,POINT (-2.4499512 34.894942),61.0,MA007002
3313011023213,31.4005349,-6.7785645,-0.886,0.418,POINT (-6.7785645 31.4005349),42.0,MA001001
3311233212301,32.3149908,-6.5588379,0.315,0.497,POINT (-6.5588379 32.3149908),43.0,MA001002
3313001023012,31.4755236,-9.6130371,-0.426,0.466,POINT (-9.6130371 31.4755236),40.0,MA006003
3311213302131,34.6964607,-6.1633301,-0.771,0.435,POINT (-6.1633301 34.6964607),3.0,MA008004
3313020110112,29.506549,-10.0524902,0.055,0.472,POINT (-10.0524902 29.506549),5.0,MA005004
3311232100102,33.1099478,-7.635498,0.41,0.477,POINT (-7.635498 33.1099478),14.0,MA002009
3311320003012,34.1345412,-5.3942871,-0.482,0.435,POINT (-5.3942871 34.1345412),59.0,MA004002
3313011321313,30.9493465,-5.9875488,-0.157,0.411,POINT (-5.9875488 30.9493465),58.0,MA003005
3311233102101,32.9810197,-6.2072754,-0.681,0.406,POINT (-6.2072754 32.9810197),26.0,MA001005
3313010233211,30.8173458,-7.833252,-0.184,0.411,POINT (-7.833252 30.8173458),4.0,MA009004
3311302023032,34.9669984,-5.3942871,-0.417,0.43,POINT (-5.3942871 34.9669984),18.0,MA010007
3311233211022,32.4819627,-6.4929199,-0.53,0.462,POINT (-6.4929199 32.4819627),46.0,MA001003
3311231111003,34.2799139,-5.7678223,-0.132,0.523,POINT (-5.7678223 34.2799139),23.0,MA008006
3313001320122,30.9870275,-9.041748,0.645,0.452,POINT (-9.041748 30.9870275),29.0,MA006002
3313003131333,30.3065028,-8.4484863,-0.03,0.391,POINT (-8.4484863 30.3065028),4.0,MA009004
3311213322213,34.3525062,-6.2512207,0.079,0.616,POINT (-6.2512207 34.3525062),2.0,MA008007
3313001320103,31.0246937,-9.0197754,0.43,0.506,POINT (-9.0197754 31.0246937),29.0,MA006002
3311232132112,32.6671243,-7.2399902,-0.304,0.43,POINT (-7.2399902 32.6671243),14.0,MA002009
3311303303200,34.6603219,-3.3288574,-0.441,0.442,POINT (-3.3288574 34.6603219),47.0,MA007005
3311223110310,33.054716,-8.6462402,-0.145,0.483,POINT (-8.6462402 33.054716),67.0,MA002002
3313003233201,29.6021178,-9.2834473,-0.725,0.385,POINT (-9.2834473 29.6021178),28.0,MA009006
3311303302323,34.6060841,-3.3947754,-0.01,0.492,POINT (-3.3947754 34.6060841),47.0,MA007005
3311232233311,32.0173911,-7.7453613,-0.721,0.422,POINT (-7.7453613 32.0173911),1.0,MA006008
3311320121011,34.0071346,-4.6691895,0.164,0.473,POINT (-4.6691895 34.0071346),53.0,MA004007
3313001022100,31.4942613,-9.744873,0.783,0.55,POINT (-9.744873 31.4942613),40.0,MA006003
3313001013313,31.7001291,-9.1516113,-0.487,0.442,POINT (-9.1516113 31.7001291),40.0,MA006003
3311303030302,35.0749644,-3.7683105,-0.042,0.495,POINT (-3.7683105 35.0749644),62.0,MA007003
3311321030222,33.8795365,-3.8562012,-0.388,0.401,POINT (-3.8562012 33.8795365),47.0,MA007005
3311312231023,34.5337119,-2.2521973,-0.685,0.399,POINT (-2.2521973 34.5337119),25.0,MA007001
3311321200110,33.7152012,-4.0759277,-0.347,0.399,POINT (-4.0759277 33.7152012),17.0,MA004009
3313003013233,30.4581439,-9.239502,-0.299,0.523,POINT (-9.239502 30.4581439),4.0,MA009004
3313010103121,31.7561958,-7.4377441,0.411,0.513,POINT (-7.4377441 31.7561958),51.0,MA006005
3311321121322,33.8795365,-3.2409668,-0.465,0.412,POINT (-3.2409668 33.8795365),47.0,MA007005
3313100110103,31.9241921,-4.4494629,0.98,0.537,POINT (-4.4494629 31.9241921),7.0,MA003002
3311231032130,33.8247931,-6.5368652,-0.317,0.505,POINT (-6.5368652 33.8247931),64.0,MA008003
3311231101102,34.2799139,-6.0534668,-0.76,0.454,POINT (-6.0534668 34.2799139),2.0,MA008007
3311223302221,32.277844,-9.107666,0.27,0.481,POINT (-9.107666 32.277844),8.0,MA006006
3313003032212,30.1926178,-9.4372559,-0.023,0.518,POINT (-9.4372559 30.1926178),15.0,MA009002
3311231113122,34.0981589,-5.7019043,0.067,0.489,POINT (-5.7019043 34.0981589),59.0,MA004002
3311320323021,33.238687,-4.7131348,0.025,0.394,POINT (-4.7131348 33.238687),45.0,MA004005
3311320221321,33.3121674,-5.3283691,-0.082,0.513,POINT (-5.3283691 33.3121674),56.0,MA004004
3311223231312,32.1477106,-9.173584,-0.02,0.441,POINT (-9.173584 32.1477106),8.0,MA006006
3311322302323,32.259265,-4.8010254,-0.139,0.402,POINT (-4.8010254 32.259265),52.0,MA003003
3313010020031,31.6066092,-8.3605957,0.355,0.471,POINT (-8.3605957 31.6066092),38.0,MA006004
3311330021030,33.9706975,-2.5817871,-0.121,0.386,POINT (-2.5817871 33.9706975),48.0,MA007006
3311232112020,32.9441484,-7.3718262,0.001,0.416,POINT (-7.3718262 32.9441484),14.0,MA002009
3311232313300,32.3149908,-7.1081543,-0.384,0.461,POINT (-7.1081543 32.3149908),46.0,MA001003
3311303021102,35.1468624,-3.9440918,-0.491,0.555,POINT (-3.9440918 35.1468624),20.0,MA010001
3311302030032,35.1109213,-5.2185059,0.215,0.519,POINT (-5.2185059 35.1109213),12.0,MA010002
3313012100322,30.6095493,-7.635498,-0.267,0.443,POINT (-7.635498 30.6095493),4.0,MA009004
3311302121333,35.0389916,-4.5812988,-0.12,0.483,POINT (-4.5812988 35.0389916),12.0,MA010002
3311231031031,33.9706975,-6.427002,-0.437,0.511,POINT (-6.427002 33.9706975),0.0,MA008005
3311302220211,34.515609,-5.5480957,-0.426,0.456,POINT (-5.5480957 34.515609),23.0,MA008006
3311231211011,33.7152012,-6.427002,-0.264,0.414,POINT (-6.427002 33.7152012),0.0,MA008005
3311233122220,32.5745912,-6.3171387,-0.515,0.486,POINT (-6.3171387 32.5745912),43.0,MA001002
3311321002333,34.0253472,-4.0539551,-0.37,0.421,POINT (-4.0539551 34.0253472),17.0,MA004009
3311231130012,33.988918,-5.9216309,-0.464,0.463,POINT (-5.9216309 33.988918),0.0,MA008005
3313001202033,31.1376028,-9.7668457,0.112,0.429,POINT (-9.7668457 31.1376028),40.0,MA006003
3313013310021,30.0976128,-5.9436035,-0.564,0.453,POINT (-5.9436035 30.0976128),58.0,MA003005
3313012011010,30.7418353,-7.8552246,-0.482,0.391,POINT (-7.8552246 30.7418353),4.0,MA009004
3313021010331,29.4108899,-9.3273926,0.122,0.487,POINT (-9.3273926 29.4108899),5.0,MA005004
3313011233230,30.7795979,-6.4489746,-0.049,0.497,POINT (-6.4489746 30.7795979),58.0,MA003005
3311232032033,32.6301225,-8.0090332,-0.982,0.408,POINT (-8.0090332 32.6301225),1.0,MA006008
3311303210000,34.876918,-3.8562012,-0.582,0.391,POINT (-3.8562012 34.876918),20.0,MA010001
3311303030030,35.1288938,-3.8122559,-0.041,0.465,POINT (-3.8122559 35.1288938),20.0,MA010001
3311323123000,32.6856194,-3.3288574,-0.105,0.385,POINT (-3.3288574 32.6856194),22.0,MA007004
3311321000133,34.2435942,-4.0539551,0.557,0.473,POINT (-4.0539551 34.2435942),17.0,MA004009
3311322000022,33.0731305,-5.6140137,-0.488,0.45,POINT (-5.6140137 33.0731305),49.0,MA001004
3311320001100,34.2980679,-5.3503418,-0.419,0.446,POINT (-5.3503418 34.2980679),63.0,MA004008
3311232102310,32.9072618,-7.5915527,-0.433,0.493,POINT (-7.5915527 32.9072618),14.0,MA002009
3311233003103,32.962586,-6.7346191,-0.605,0.482,POINT (-6.7346191 32.962586),26.0,MA001005
3311320330122,33.367237,-4.4714355,-0.259,0.391,POINT (-4.4714355 33.367237),45.0,MA004005
3311320100011,34.2980679,-4.8449707,-0.36,0.443,POINT (-4.8449707 34.2980679),63.0,MA004008
3311223133211,32.6116159,-8.536377,-0.597,0.469,POINT (-8.536377 32.6116159),30.0,MA002008
3311233100222,32.9994495,-6.3171387,-0.674,0.389,POINT (-6.3171387 32.9994495),26.0,MA001005
3313001212303,31.0999813,-9.3713379,-0.169,0.505,POINT (-9.3713379 31.0999813),40.0,MA006003
3311232132333,32.5560732,-7.2180176,-0.01,0.468,POINT (-7.2180176 32.5560732),14.0,MA002009
3313012032120,30.2495768,-7.9870605,-0.5,0.4,POINT (-7.9870605 30.2495768),4.0,MA009004
3311320120310,33.9342448,-4.7790527,-0.472,0.523,POINT (-4.7790527 33.9342448),53.0,MA004007
3311233101123,33.0731305,-6.0314941,-0.135,0.403,POINT (-6.0314941 33.0731305),49.0,MA001004
3313003330010,29.8311133,-8.7341309,-0.327,0.411,POINT (-8.7341309 29.8311133),4.0,MA009004
3311213113201,35.2366457,-5.7678223,-0.082,0.546,POINT (-5.7678223 35.2366457),35.0,MA010004
3311302312221,34.6241673,-4.5373535,-0.281,0.45,POINT (-4.5373535 34.6241673),63.0,MA004008
3313001103121,31.7561958,-8.8439941,-0.538,0.393,POINT (-8.8439941 31.7561958),9.0,MA006007
3313001011130,31.905541,-9.173584,-0.326,0.404,POINT (-9.173584 31.905541),40.0,MA006003
3311232201322,32.4077911,-8.1628418,-0.351,0.424,POINT (-8.1628418 32.4077911),1.0,MA006008
3311232113132,32.925707,-7.064209,-0.136,0.445,POINT (-7.064209 32.925707),14.0,MA002009
3311320102013,34.1345412,-4.8449707,-0.029,0.502,POINT (-4.8449707 34.1345412),10.0,MA004006
3311232333221,31.9801229,-7.1740723,-0.45,0.406,POINT (-7.1740723 31.9801229),51.0,MA006005
3311230213223,33.440609,-7.8771973,-0.234,0.508,POINT (-7.8771973 33.440609),66.0,MA002001
3311322322002,32.0732651,-4.9108887,0.21,0.423,POINT (-4.9108887 32.0732651),7.0,MA003002
3311312330202,34.4975022,-1.7468262,-0.124,0.483,POINT (-1.7468262 34.4975022),48.0,MA007006
3313013133310,30.2116078,-5.657959,-0.309,0.451,POINT (-5.657959 30.2116078),58.0,MA003005
3313010203233,31.0623449,-8.1848145,-0.416,0.387,POINT (-8.1848145 31.0623449),33.0,MA006001
3311302310221,34.768691,-4.5373535,-0.167,0.576,POINT (-4.5373535 34.768691),20.0,MA010001
3313100312113,31.1752094,-4.4055176,-0.229,0.387,POINT (-4.4055176 31.1752094),7.0,MA003002
3313001100113,31.9241921,-8.9758301,-0.557,0.439,POINT (-8.9758301 31.9241921),8.0,MA006006
3311213111223,35.3263298,-5.7678223,-0.593,0.415,POINT (-5.7678223 35.3263298),35.0,MA010004
3311232010230,33.0178755,-8.0310059,-0.405,0.447,POINT (-8.0310059 33.0178755),14.0,MA002009
3313001211303,31.2503777,-9.1955566,-0.123,0.411,POINT (-9.1955566 31.2503777),29.0,MA006002
3311303012130,35.2725313,-3.7243652,0.302,0.509,POINT (-3.7243652 35.2725313),62.0,MA007003
3311223311020,32.500496,-8.6022949,-0.289,0.488,POINT (-8.6022949 32.500496),30.0,MA002008
3311213303323,34.6060841,-6.0314941,-0.603,0.489,POINT (-6.0314941 34.6060841),23.0,MA008006
3313003223301,29.6021178,-9.5471191,0.113,0.427,POINT (-9.5471191 29.6021178),28.0,MA009006
3313010300210,31.2691604,-7.6794434,-0.419,0.498,POINT (-7.6794434 31.2691604),33.0,MA006001
3313013133321,30.1736241,-5.6799316,-0.204,0.42,POINT (-5.6799316 30.1736241),58.0,MA003005
3312132130120,27.9458858,-12.9089355,-0.018,0.515,POINT (-12.9089355 27.9458858),,
3311323201211,32.4634255,-3.9660645,-0.619,0.391,POINT (-3.9660645 32.4634255),52.0,MA003003
3313012200011,30.1356258,-8.3605957,-0.386,0.436,POINT (-8.3605957 30.1356258),4.0,MA009004
3311233202113,32.3706824,-6.8664551,-0.293,0.529,POINT (-6.8664551 32.3706824),46.0,MA001003
3311233100323,32.9994495,-6.2072754,-0.626,0.39,POINT (-6.2072754 32.9994495),26.0,MA001005
3313001332123,30.8362142,-8.6682129,-0.295,0.419,POINT (-8.6682129 30.8362142),4.0,MA009004
3311302233020,34.4069092,-5.0866699,-0.465,0.425,POINT (-5.0866699 34.4069092),63.0,MA004008
3311300222311,35.5232847,-5.4602051,-0.539,0.442,POINT (-5.4602051 35.5232847),57.0,MA010008
3311232131300,32.7595615,-7.1081543,-0.741,0.419,POINT (-7.1081543 32.7595615),14.0,MA002009
3311300223020,35.5590429,-5.4382324,0.097,0.525,POINT (-5.4382324 35.5590429),57.0,MA010008
3311320313220,33.4589423,-4.3835449,-0.128,0.415,POINT (-4.3835449 33.4589423),45.0,MA004005
3313003233030,29.6403199,-9.2614746,-0.275,0.473,POINT (-9.2614746 29.6403199),28.0,MA009006
3313003231330,29.7166808,-9.173584,-0.676,0.431,POINT (-9.173584 29.7166808),28.0,MA009006
3311330003131,34.116352,-2.4719238,-0.238,0.406,POINT (-2.4719238 34.116352),54.0,MA007008
3311303230000,34.587997,-3.8562012,-0.376,0.446,POINT (-3.8562012 34.587997),17.0,MA004009
3313003301131,30.0976128,-8.8000488,-0.574,0.419,POINT (-8.8000488 30.0976128),4.0,MA009004
3311320212200,33.4955973,-5.2624512,-0.183,0.477,POINT (-5.2624512 33.4955973),56.0,MA004004
3313010033131,31.456782,-7.7453613,-0.446,0.497,POINT (-7.7453613 31.456782),33.0,MA006001
3311213320100,34.587997,-6.229248,-0.945,0.47,POINT (-6.229248 34.587997),3.0,MA008004
3311322100233,32.9994495,-4.8449707,0.006,0.429,POINT (-4.8449707 32.9994495),52.0,MA003003
3311320322113,33.2570629,-4.7570801,-0.272,0.407,POINT (-4.7570801 33.2570629),45.0,MA004005
3313010213302,31.0999813,-7.8112793,-0.134,0.4,POINT (-7.8112793 31.0999813),4.0,MA009004
3311302030223,35.0389916,-5.2404785,-0.179,0.48,POINT (-5.2404785 35.0389916),12.0,MA010002
3311322232313,31.9987589,-5.1086426,0.018,0.464,POINT (-5.1086426 31.9987589),7.0,MA003002
3311322203031,32.3521223,-5.3723145,-0.703,0.389,POINT (-5.3723145 32.3521223),52.0,MA003003
3311232213202,32.2964193,-7.8991699,-0.742,0.422,POINT (-7.8991699 32.2964193),1.0,MA006008
3311322133011,32.6856194,-4.317627,0.144,0.527,POINT (-4.317627 32.6856194),52.0,MA003003
3311302320220,34.4793915,-4.9108887,-0.252,0.446,POINT (-4.9108887 34.4793915),63.0,MA004008
3313003101310,30.6662655,-8.8220215,-0.421,0.419,POINT (-8.8220215 30.6662655),4.0,MA009004
3311213300231,34.768691,-6.2512207,-0.2,0.448,POINT (-6.2512207 34.768691),3.0,MA008004
3313010020011,31.6440285,-8.3605957,-0.776,0.515,POINT (-8.3605957 31.6440285),38.0,MA006004
3311231300010,33.7152012,-6.2731934,0.055,0.558,POINT (-6.2731934 33.7152012),0.0,MA008005
3311322123022,32.6301225,-4.7351074,-0.176,0.45,POINT (-4.7351074 32.6301225),52.0,MA003003
3311303203102,34.7145242,-3.9440918,-0.785,0.449,POINT (-3.9440918 34.7145242),17.0,MA004009
3311320313320,33.4589423,-4.2956543,0.483,0.564,POINT (-4.2956543 33.4589423),45.0,MA004005
3313010101003,31.9241921,-7.5256348,-0.45,0.452,POINT (-7.5256348 31.9241921),51.0,MA006005
3311213320120,34.5518109,-6.229248,-0.527,0.508,POINT (-6.229248 34.5518109),23.0,MA008006
3311231110222,34.1709079,-5.9655762,0.198,0.502,POINT (-5.9655762 34.1709079),2.0,MA008007
3313003232202,29.5830112,-9.4812012,-0.342,0.412,POINT (-9.4812012 29.5830112),28.0,MA009006
3311231120323,33.8795365,-6.2072754,-0.396,0.48,POINT (-6.2072754 33.8795365),0.0,MA008005
3313010010231,31.8308986,-8.0090332,-0.338,0.586,POINT (-8.0090332 31.8308986),1.0,MA006008
3311230321022,33.367237,-7.5476074,0.527,0.564,POINT (-7.5476074 33.367237),36.0,MA002004
3311230321022,33.367237,-7.5476074,0.527,0.564,POINT (-7.5476074 33.367237),66.0,MA002001
3313102021321,30.3254708,-5.3283691,-0.247,0.397,POINT (-5.3283691 30.3254708),58.0,MA003005
3311312020323,35.0389916,-2.6916504,-0.173,0.483,POINT (-2.6916504 35.0389916),11.0,MA007007
3313003210322,30.0025165,-9.3933105,-0.535,0.473,POINT (-9.3933105 30.0025165),15.0,MA009002
3311231213230,33.4589423,-6.4489746,-0.418,0.439,POINT (-6.4489746 33.4589423),0.0,MA008005
3311321201023,33.6603526,-4.0100098,-0.258,0.43,POINT (-4.0100098 33.6603526),47.0,MA007005
3311232020320,32.7225981,-8.338623,-0.014,0.486,POINT (-8.338623 32.7225981),30.0,MA002008
3311233233001,32.0918821,-6.4709473,0.706,0.516,POINT (-6.4709473 32.0918821),42.0,MA001001
3311231121230,33.8977765,-6.0974121,0.03,0.48,POINT (-6.0974121 33.8977765),0.0,MA008005
3313003110202,30.6473638,-8.7780762,-0.794,0.404,POINT (-8.7780762 30.6473638),4.0,MA009004
3311232103200,32.9072618,-7.5476074,-0.679,0.469,POINT (-7.5476074 32.9072618),14.0,MA002009
3313021010130,29.4874244,-9.3493652,0.204,0.529,POINT (-9.3493652 29.4874244),5.0,MA005004
3313001303121,31.1564079,-8.8439941,0.302,0.533,POINT (-8.8439941 31.1564079),29.0,MA006002
3311321113300,34.0799618,-2.8894043,-0.925,0.427,POINT (-2.8894043 34.0799618),54.0,MA007008
3311232322223,31.9614831,-7.701416,0.151,0.411,POINT (-7.701416 31.9614831),1.0,MA006008
3311232130013,32.8149779,-7.3059082,-0.51,0.411,POINT (-7.3059082 32.8149779),14.0,MA002009
3311321120230,33.8977765,-3.4606934,-0.478,0.389,POINT (-3.4606934 33.8977765),47.0,MA007005
3311232321312,32.1477106,-7.4157715,-0.022,0.513,POINT (-7.4157715 32.1477106),51.0,MA006005
3313010121301,31.569175,-7.4377441,0.333,0.472,POINT (-7.4377441 31.569175),33.0,MA006001
3311233331100,32.2406821,-5.7019043,-0.263,0.434,POINT (-5.7019043 32.2406821),43.0,MA001002
3313010113212,31.7001291,-7.1520996,-0.424,0.484,POINT (-7.1520996 31.7001291),42.0,MA001001
3311213322311,34.3706444,-6.1633301,-0.497,0.481,POINT (-6.1633301 34.3706444),2.0,MA008007
3311231312200,33.4955973,-5.9655762,-0.478,0.422,POINT (-5.9655762 33.4955973),0.0,MA008005
3311232132301,32.6116159,-7.2619629,-0.314,0.433,POINT (-7.2619629 32.6116159),14.0,MA002009
3311232101103,33.1099478,-7.4377441,-0.469,0.486,POINT (-7.4377441 33.1099478),14.0,MA002009
3313011011331,31.8308986,-6.3391113,-0.226,0.416,POINT (-6.3391113 31.8308986),42.0,MA001001
3311320232000,33.2754349,-5.2624512,-0.358,0.424,POINT (-5.2624512 33.2754349),56.0,MA004004
3311213300011,34.876918,-6.2512207,0.069,0.526,POINT (-6.2512207 34.876918),3.0,MA008004
3311233201131,32.500496,-6.6906738,1.141,0.534,POINT (-6.6906738 32.500496),46.0,MA001003
3311233313321,32.277844,-5.6799316,-0.378,0.39,POINT (-5.6799316 32.277844),43.0,MA001002
3311231312213,33.4772717,-5.8996582,-0.271,0.393,POINT (-5.8996582 33.4772717),0.0,MA008005
3311223320112,32.2220954,-8.9978027,-0.497,0.447,POINT (-8.9978027 32.2220954),8.0,MA006006
3311213110332,35.3263298,-5.8337402,-0.641,0.481,POINT (-5.8337402 35.3263298),35.0,MA010004
3311322310330,32.4263397,-4.4274902,-0.752,0.39,POINT (-4.4274902 32.4263397),52.0,MA003003
3313010223231,30.7795979,-8.1848145,-0.2,0.425,POINT (-8.1848145 30.7795979),4.0,MA009004
3313011112321,31.6814326,-5.8557129,0.125,0.508,POINT (-5.8557129 31.6814326),55.0,MA003004
3311302020221,35.0569799,-5.592041,-0.352,0.441,POINT (-5.592041 35.0569799),35.0,MA010004
3311233010200,33.054716,-6.6687012,-0.286,0.443,POINT (-6.6687012 33.054716),26.0,MA001005
3311233311333,32.4077911,-5.6359863,-0.274,0.441,POINT (-5.6359863 32.4077911),43.0,MA001002
3311232302320,32.277844,-7.635498,-0.2,0.427,POINT (-7.635498 32.277844),51.0,MA006005
3311232112123,32.925707,-7.2619629,0.06,0.535,POINT (-7.2619629 32.925707),14.0,MA002009
3313021012121,29.3342978,-9.3713379,-0.21,0.473,POINT (-9.3713379 29.3342978),5.0,MA005004
3313010213100,31.194007,-7.8112793,-0.561,0.387,POINT (-7.8112793 31.194007),33.0,MA006001
3313003121120,30.4013061,-8.8659668,-0.189,0.48,POINT (-8.8659668 30.4013061),4.0,MA009004
3313011322331,30.7795979,-6.1633301,-0.353,0.392,POINT (-6.1633301 30.7795979),58.0,MA003005
3311312033232,34.894942,-2.2302246,-0.131,0.47,POINT (-2.2302246 34.894942),61.0,MA007002
3311233211203,32.4448845,-6.4709473,0.043,0.547,POINT (-6.4709473 32.4448845),46.0,MA001003
3311312030031,35.1288938,-2.3840332,-0.26,0.546,POINT (-2.3840332 35.1288938),11.0,MA007007
3313003011202,30.6473638,-9.3054199,0.32,0.446,POINT (-9.3054199 30.6473638),4.0,MA009004
3313001023133,31.4380367,-9.5031738,-0.508,0.428,POINT (-9.5031738 31.4380367),40.0,MA006003
3313001010331,31.8308986,-9.3273926,-0.227,0.49,POINT (-9.3273926 31.8308986),40.0,MA006003
3311231033133,33.8065375,-6.3391113,-0.579,0.457,POINT (-6.3391113 33.8065375),0.0,MA008005
3311312320311,34.515609,-1.9445801,-0.311,0.416,POINT (-1.9445801 34.515609),48.0,MA007006
3311231312201,33.4955973,-5.9436035,-0.45,0.427,POINT (-5.9436035 33.4955973),0.0,MA008005
3311320212022,33.5139189,-5.2624512,-0.459,0.454,POINT (-5.2624512 33.5139189),56.0,MA004004
3313010131113,31.6253207,-7.0422363,-0.356,0.406,POINT (-7.0422363 31.6253207),42.0,MA001001
3313101023000,31.4942613,-4.0319824,-0.083,0.435,POINT (-4.0319824 31.4942613),7.0,MA003002
3311320220232,33.2938031,-5.5700684,-0.634,0.426,POINT (-5.5700684 33.2938031),49.0,MA001004
3313001220310,30.9681888,-9.7009277,-0.203,0.468,POINT (-9.7009277 30.9681888),40.0,MA006003
3311231033221,33.7517474,-6.4709473,-0.272,0.555,POINT (-6.4709473 33.7517474),0.0,MA008005
3313010020103,31.6253207,-8.3166504,0.667,0.471,POINT (-8.3166504 31.6253207),38.0,MA006004
3311320111303,34.2072589,-4.2736816,0.128,0.513,POINT (-4.2736816 34.2072589),17.0,MA004009
3311322033121,32.6486253,-4.9768066,-0.516,0.492,POINT (-4.9768066 32.6486253),52.0,MA003003
3313001333032,30.8362142,-8.5583496,-0.67,0.386,POINT (-8.5583496 30.8362142),4.0,MA009004
3313003023301,30.2116078,-9.5471191,0.17,0.494,POINT (-9.5471191 30.2116078),15.0,MA009002
3313010030223,31.5129954,-8.0529785,0.462,0.566,POINT (-8.0529785 31.5129954),33.0,MA006001
3313001103002,31.7748771,-8.9538574,-0.371,0.459,POINT (-8.9538574 31.7748771),9.0,MA006007
