quadkey,latitude,longitude,rwi,error
3311213233122,34.3887788,-6.4050293,-0.267,0.46
3311312301231,34.768691,-1.8566895,0.108,0.509
3311321202122,33.5139189,-4.119873,-0.483,0.383
3311231332320,33.1651449,-5.8776855,0.058,0.444
3311231022303,33.7700147,-6.9104004,-0.635,0.503
3311231223100,33.2754349,-6.7565918,-0.333,0.418
3311231311031,33.6786394,-5.723877,0.042,0.46
3311230322133,33.2203073,-7.5695801,0.066,0.522
3311232031111,32.8334424,-7.7453613,-0.205,0.479
3311233311132,32.4819627,-5.657959,0.263,0.552
3311302213321,34.6241673,-4.9768066,-0.295,0.468
3311231230310,33.3488843,-6.5368652,-0.363,0.509
3313011030030,31.6066092,-6.6247559,-0.203,0.495
3311302102320,35.2007443,-4.822998,-0.127,0.401
3313013103121,30.5528,-6.0314941,-0.25,0.387
3311320202200,33.4955973,-5.6140137,-0.226,0.421
3311232222321,31.9801229,-8.3166504,-0.56,0.456
3311232331120,32.2035049,-7.1081543,-0.807,0.431
3311312213023,34.6783932,-2.2521973,0.116,0.618
3311302221013,34.5699059,-5.3723145,0.46,0.517
3311320321213,33.3305278,-4.6691895,0.02,0.454
3311231103010,34.1527265,-6.0974121,-0.797,0.422
3311232013223,32.851903,-7.8771973,-0.451,0.439
3311223320103,32.2220954,-9.0197754,0.051,0.447
3313001110233,31.8122286,-8.7121582,-0.129,0.487
3313011313131,31.1564079,-5.6359863,-0.328,0.416
3311231221231,33.3121674,-6.7785645,-0.186,0.446
3311233112113,32.962586,-5.8117676,-0.505,0.412
3311232100222,32.9994495,-7.7233887,-0.258,0.484
3311233220000,32.2406821,-7.0202637,-0.342,0.479
3311321023022,33.8065375,-4.0319824,-0.594,0.384
3311320023333,33.7334762,-5.2844238,-0.461,0.449
3311232103321,32.8703597,-7.4377441,-0.338,0.451
3311230230310,33.3488843,-7.9431152,-0.028,0.499
3311302322201,34.3706444,-4.888916,-0.217,0.494
3313001102233,31.6627324,-9.0637207,-0.102,0.39
3313013123303,30.1926178,-6.0314941,-0.042,0.435
3311322321101,32.2406821,-4.6252441,0.188,0.511
3311231113002,34.1345412,-5.7897949,-0.289,0.47
3311320123323,33.7334762,-4.6252441,-0.516,0.394
3311233000100,33.1283507,-6.932373,-0.55,0.427
3311232022313,32.5931055,-8.2727051,-0.718,0.464
3313020111213,29.430029,-9.942627,-0.428,0.469
3311302312221,34.6241673,-4.5373535,-0.281,0.45
3313010021233,31.5129954,-8.1848145,0.011,0.503
3313010132223,31.363018,-7.3498535,-0.576,0.416
3311303020023,35.1109213,-4.185791,0.032,0.513
3311303311112,34.85889,-2.845459,-0.35,0.406
3313010313212,31.0999813,-7.1520996,-0.231,0.49
3311223113132,32.925707,-8.470459,-0.301,0.49
3311213320102,34.5699059,-6.229248,-0.117,0.519
3311233331021,32.2035049,-5.7678223,-0.335,0.387
3313001011322,31.8122286,-9.2175293,-0.06,0.535
3313010000301,31.8682273,-8.3166504,-0.214,0.412
3311320023132,33.8065375,-5.3063965,-0.095,0.522
3311233133201,32.6116159,-5.7678223,-0.716,0.387
3311330020133,33.9524731,-2.6477051,-0.616,0.385
3313102003220,30.4770825,-5.4382324,-0.524,0.466
3313003011120,30.7040578,-9.2175293,0.31,0.461
3311233113313,32.8888127,-5.6359863,-0.303,0.476
3311322002221,32.8703597,-5.592041,-0.529,0.394
3311232011120,33.0915411,-7.8112793,-0.205,0.481
3311233012310,32.9072618,-6.5368652,-0.149,0.497
3311213313121,34.6964607,-5.6799316,-0.646,0.445
3311320331020,33.3855858,-4.3835449,0.038,0.413
3313001112020,31.7561958,-8.7780762,-0.617,0.408
3313011311320,31.2315912,-5.7019043,-0.207,0.385
3311320220322,33.2938031,-5.526123,-0.602,0.412
3313001020332,31.5129954,-9.7009277,0.0,0.514
3313010020213,31.5504522,-8.3605957,-0.022,0.484
3311302201320,34.768691,-5.3503418,-0.559,0.447
3313010110301,31.8682273,-7.2619629,-0.391,0.458
3311302013132,35.2545905,-4.954834,-0.486,0.423
3311232001220,33.0178755,-8.2507324,-0.485,0.435
3313010110311,31.8682273,-7.2180176,-0.053,0.543
3313011003210,31.7188218,-6.8005371,-0.198,0.405
3313011321313,30.9493465,-5.9875488,-0.157,0.411
3313003110200,30.6662655,-8.7780762,-0.534,0.388
3311303310022,34.8228222,-3.1530762,-0.509,0.39
3311233222321,31.9801229,-6.9104004,-0.559,0.41
3313001232221,30.7795979,-9.4592285,-0.227,0.451
3311233102331,32.8703597,-6.1633301,-0.236,0.395
3313010233100,30.892797,-7.8112793,-0.383,0.406
3311233102232,32.851903,-6.2731934,-0.292,0.455
3313001012130,31.7561958,-9.3493652,-0.42,0.486
3311322002003,32.962586,-5.592041,-0.146,0.421
3311233031313,32.7410818,-6.3391113,-0.058,0.409
3311320120322,33.8795365,-4.822998,-0.125,0.468
3313010123231,31.3817783,-7.4816895,-0.6,0.42
3311233222203,31.9987589,-6.998291,-0.444,0.453
3311231020310,33.9342448,-6.8884277,1.206,0.527
3311213112030,35.2725313,-5.9216309,-0.524,0.462
3311303331223,34.4612768,-2.9553223,-0.49,0.452
3311230212320,33.4589423,-7.9870605,0.453,0.55
3311322000000,33.1283507,-5.6140137,-0.491,0.439
3313003122202,30.1926178,-9.1296387,-0.238,0.408
3311213313002,34.7145242,-5.7897949,-0.386,0.424
3311233332023,32.0360196,-5.9436035,-0.502,0.411
3311231301022,33.6603526,-6.1413574,0.075,0.488
3311230331323,33.2938031,-7.0861816,-0.265,0.422
3313011100132,31.8868861,-6.1853027,-0.434,0.388
3311312032102,35.0030029,-2.3620605,-0.225,0.497
3313011030001,31.6440285,-6.6467285,-0.311,0.404
3311230303222,33.440609,-7.5476074,-0.111,0.556
3311233121003,32.8149779,-6.1193848,-0.228,0.407
3311223313131,32.3521223,-8.4484863,-0.218,0.46
3311302230130,34.5518109,-5.1306152,-0.085,0.444
3311303311120,34.8408581,-2.8894043,0.062,0.494
3311320232001,33.2754349,-5.2404785,-0.74,0.418
3311223302320,32.277844,-9.041748,-0.34,0.449
3313001003333,31.6627324,-9.5031738,0.098,0.534
3311303132200,34.9489902,-3.1530762,-0.173,0.49
3311233003011,32.9810197,-6.7785645,-0.602,0.429
3311233131010,32.8334424,-5.7458496,-0.052,0.417
3313021120021,29.1809408,-9.107666,-0.507,0.391
3311322312011,32.3892386,-4.4934082,-0.511,0.448
3313010112122,31.7375107,-7.2839355,0.3,0.509
3311302120030,35.1288938,-4.8669434,-0.656,0.456
3313010003223,31.6627324,-8.2287598,-0.485,0.511
3311320212223,33.440609,-5.2404785,0.662,0.563
3313010003303,31.7001291,-8.1408691,0.451,0.551
3313021002002,29.3534512,-9.8327637,-0.188,0.439
3311233023132,32.6301225,-6.7126465,-0.254,0.486
3311302320231,34.4793915,-4.8449707,-0.843,0.486
3311320210333,33.5871669,-5.1086426,-0.379,0.495
3311312323012,34.4250356,-1.8786621,-0.51,0.412
3313010130130,31.6066092,-7.2399902,-0.621,0.462
3313013003102,30.5717201,-6.7565918,-0.213,0.468
3311321110100,34.2980679,-3.0651855,-0.36,0.42
3311231310301,33.642062,-5.8557129,-0.211,0.432
3311232311033,32.4819627,-7.130127,-0.579,0.514
3311321130102,33.988918,-3.0651855,-0.525,0.392
3311233031323,32.7041107,-6.3830566,-0.826,0.443
3311233120321,32.7225981,-6.2072754,-0.526,0.416
3313020303211,28.6809493,-10.2941895,-0.246,0.477
3313003031312,30.3444351,-9.173584,0.339,0.506
3311302202123,34.6783932,-5.5041504,-0.607,0.467
3311303031303,35.0749644,-3.5705566,-0.012,0.514
3311320110103,34.2799139,-4.4494629,-0.456,0.517
3313003301103,30.1166211,-8.8439941,-0.182,0.436
3313003210030,30.0976128,-9.4372559,-0.044,0.532
3313003003331,30.4770825,-9.5031738,-0.204,0.51
3311232303132,32.3335585,-7.4157715,-0.704,0.439
3311320130322,33.8795365,-4.4714355,-0.211,0.467
3311232310013,32.5190256,-7.3059082,-0.457,0.475
3311231221011,33.4222718,-6.7785645,-0.17,0.47
3311213120301,35.0929448,-6.2072754,-0.115,0.533
3311233110230,33.0178755,-5.9216309,-0.699,0.407
3311300202313,35.7910823,-5.4602051,0.115,0.57
3313012002001,30.5906366,-8.404541,-0.228,0.477
3311322010332,32.9994495,-5.1306152,-0.384,0.403
3313010101301,31.8682273,-7.4377441,-0.013,0.498
3311302021232,35.0389916,-5.3942871,0.012,0.491
3313001030221,31.5317257,-9.4592285,-0.13,0.496
3311233013113,32.962586,-6.3391113,-0.398,0.423
3311230221220,33.3121674,-8.2507324,-0.024,0.471
3311322020212,32.7410818,-5.5700684,0.032,0.492
3311232211101,32.5375513,-7.7893066,-0.412,0.447
3311322010223,32.9994495,-5.2404785,-0.366,0.391
3313001022221,31.3817783,-9.810791,0.133,0.64
3313010310033,31.2879394,-7.3059082,-0.436,0.422
3313011230210,30.9681888,-6.6247559,-0.122,0.383
3313100010002,31.9241921,-5.2624512,-0.462,0.453
3313003320323,29.697596,-9.0197754,-0.363,0.478
3311231012212,34.0617609,-6.6247559,-0.276,0.482
3311231121101,34.0071346,-6.0314941,-0.387,0.457
3313001031210,31.569175,-9.2614746,-0.284,0.486
3311302321122,34.5337119,-4.6472168,0.864,0.606
3311300223010,35.5947852,-5.3942871,-0.328,0.55
3313100002320,31.6814326,-5.526123,0.207,0.51
3311232030303,32.7410818,-7.9650879,-0.199,0.42
3313010213302,31.0999813,-7.8112793,-0.134,0.4
3311303313031,34.6964607,-2.911377,-0.156,0.465
3311230323021,33.238687,-7.5256348,0.039,0.483
3311232231320,32.1291049,-7.8112793,-0.384,0.387
3311302212232,34.6060841,-5.2185059,-0.052,0.556
3311303130101,35.164827,-3.0432129,0.279,0.51
3311233322131,32.0546442,-6.1633301,-0.492,0.395
3311320113010,34.1527265,-4.3395996,0.389,0.48
3311302020002,35.1468624,-5.6140137,-0.503,0.577
3311322212112,32.3706824,-5.1306152,-0.683,0.432
3313010102201,31.7188218,-7.701416,-0.133,0.449
3311312300113,34.85889,-1.9445801,-0.298,0.534
3311213211311,34.8047824,-6.3391113,-0.221,0.541
3313010032001,31.4942613,-8.0529785,0.217,0.535
3311232313331,32.277844,-7.0422363,-0.255,0.451
3313003232120,29.6403199,-9.3933105,0.047,0.452
3313021023022,29.0081399,-9.6569824,-0.251,0.451
3311233332300,32.0173911,-5.8776855,-0.158,0.385
3311321120003,33.988918,-3.482666,-0.713,0.417
3311303020112,35.1468624,-4.0759277,-0.673,0.491
3311302210131,34.8408581,-5.1086426,0.092,0.532
3311223302021,32.3521223,-9.107666,0.075,0.525
3313003233100,29.6785076,-9.2175293,-0.074,0.533
3311233000220,33.0178755,-7.0202637,-0.599,0.43
3313001020320,31.5317257,-9.744873,1.133,0.558
3313010112313,31.7001291,-7.2180176,0.012,0.463
3311232323023,32.0360196,-7.5256348,-0.58,0.472
3313001123222,31.363018,-8.9538574,-0.026,0.418
3311213333003,34.4250356,-5.7678223,-0.792,0.481
3311230213131,33.5322367,-7.7453613,0.543,0.566
3311303020132,35.1109213,-4.0759277,0.188,0.429
3311231230323,33.2938031,-6.5588379,0.2,0.534
3311231213000,33.5688607,-6.4929199,-0.221,0.427
3311231033210,33.788278,-6.4489746,-1.041,0.556
3313001310133,31.2879394,-8.6242676,-0.114,0.506
3311312221213,34.4975022,-2.5598145,-0.5,0.42
3313001202103,31.1752094,-9.7229004,-0.335,0.463
3311302220112,34.5699059,-5.4821777,-0.053,0.457
3313001132330,31.3817783,-8.6462402,-0.897,0.434
3311322010203,33.0362977,-5.2404785,-0.1,0.407
3311233212132,32.3335585,-6.5368652,0.005,0.533
3311231111031,34.261756,-5.723877,-0.129,0.516
3311233023112,32.6671243,-6.7126465,0.006,0.565
3311322030132,32.7780375,-5.1306152,-0.367,0.399
3311230132233,33.7334762,-7.3059082,0.363,0.519
3311223311221,32.4263397,-8.5803223,-0.614,0.427
3311302031221,35.0569799,-5.0646973,0.17,0.547
3313003203330,29.8692284,-9.5251465,-0.675,0.46
3313010313022,31.1376028,-7.1960449,-0.343,0.39
3313010220231,30.9305004,-8.3605957,-0.813,0.393
3311322012223,32.851903,-5.2404785,-0.497,0.401
3311230331103,33.4039307,-7.0861816,-0.823,0.472
3311300200332,35.8979497,-5.4821777,1.012,0.59
3313021011113,29.506549,-9.1516113,0.362,0.527
3311302331231,34.4793915,-4.317627,-0.353,0.413
3311233231321,32.1291049,-6.3830566,-0.434,0.521
3311322010132,33.0731305,-5.1306152,-0.383,0.405
3311302202212,34.6422466,-5.5700684,-0.254,0.43
3311223131202,32.7410818,-8.6022949,-0.242,0.504
3311233303021,32.3521223,-6.1193848,-0.243,0.429
3313010031100,31.6440285,-7.8112793,0.213,0.502
3311302011202,35.3621756,-5.0866699,-0.468,0.473
3313001300312,31.2503777,-8.9978027,-0.044,0.407
3313003303012,29.9644524,-8.9099121,-0.253,0.413
3313012011213,30.6473638,-7.833252,-0.436,0.41
3311312231033,34.5337119,-2.208252,-0.619,0.406
3311231030333,33.8795365,-6.5148926,-0.963,0.588
3313010100220,31.8308986,-7.7233887,-0.514,0.463
3311223121101,32.8334424,-8.8439941,-0.385,0.426
3311233330211,32.1663125,-5.8996582,-0.623,0.427
3313003213303,29.8882805,-9.1955566,0.37,0.502
3311303032100,35.0209992,-3.7683105,-0.28,0.594
3311330021003,33.988918,-2.6037598,-0.531,0.386
3313003103121,30.5528,-8.8439941,-0.317,0.44
3311321211031,33.6786394,-3.614502,0.177,0.588
3313100131111,31.6440285,-4.2297363,-0.536,0.411
3313100013103,31.7748771,-4.9768066,-0.044,0.455
3311302030000,35.164827,-5.2624512,1.027,0.594
3313012100220,30.6284584,-7.7233887,-0.309,0.449
3311321121013,33.988918,-3.2629395,-0.345,0.49
3313003112031,30.5528,-8.7121582,0.619,0.503
3311312020123,35.1109213,-2.6916504,0.089,0.5
3311321002100,34.1527265,-4.119873,-0.563,0.427
3313012312212,29.8882805,-7.3278809,-0.224,0.54
3311231021030,33.9706975,-6.8005371,0.645,0.537
3313003220330,29.7166808,-9.7009277,0.54,0.503
3311233012311,32.9072618,-6.5148926,0.103,0.47
3311232332131,32.0546442,-7.2180176,-0.463,0.528
3311322013200,32.9072618,-5.0866699,-0.719,0.415
3311322003020,32.9441484,-5.4382324,-0.545,0.403
3311312323310,34.3706444,-1.7907715,-0.299,0.414
3311312301221,34.768691,-1.9006348,0.311,0.489
3313001013121,31.7561958,-9.1955566,-0.514,0.416
3311320312303,33.4772717,-4.4494629,-0.218,0.419
3311320123203,33.7700147,-4.7131348,-0.098,0.416
3311231332020,33.238687,-5.9655762,-0.211,0.403
3313013123120,30.2495768,-6.0534668,-0.659,0.396
3313011002010,31.7935547,-6.9763184,-0.784,0.46
3313102000331,30.6284584,-5.4602051,-0.604,0.47
3311320201112,33.6969222,-5.3063965,-0.226,0.446
3313010123133,31.4380367,-7.3937988,0.479,0.492
3311213232320,34.334364,-6.5808105,-0.401,0.446
3313100022133,31.4380367,-5.4602051,-0.199,0.459
3313001003332,31.6627324,-9.5251465,-0.442,0.425
3311302023202,34.9309781,-5.4382324,-0.423,0.427
3313101000211,31.8682273,-4.1418457,-0.332,0.486
3313003112300,30.5149486,-8.6901855,-0.228,0.485
3313100311013,31.3254862,-4.317627,-0.434,0.403
3311231223031,33.238687,-6.7785645,-0.59,0.425
3311303033102,35.0030029,-3.5925293,0.098,0.441
3313010103003,31.7748771,-7.5256348,-0.394,0.474
3311320101330,34.1890853,-4.6032715,-0.322,0.455
3311232110111,33.1283507,-7.2180176,0.29,0.495
3311233010203,33.0362977,-6.6467285,-0.369,0.431
3311302303022,34.6783932,-4.7351074,-0.286,0.471
3311211332100,35.5947852,-5.8776855,-0.239,0.526
3313003231320,29.7166808,-9.2175293,-0.347,0.459
3313001310023,31.2879394,-8.7561035,-0.954,0.439
3311232203012,32.3706824,-8.2067871,-0.838,0.434
3311320031223,33.8795365,-5.0646973,-0.129,0.489
3313010210123,31.2879394,-7.9650879,0.389,0.539
3311302011303,35.3621756,-4.9768066,0.116,0.496
3311230331032,33.367237,-7.1520996,-0.12,0.469
3311321010022,34.2435942,-3.8562012,-0.237,0.453
3311321211103,33.6969222,-3.5705566,-0.21,0.533
3311223130003,32.8149779,-8.7561035,-0.465,0.437
3311320103031,34.116352,-4.6691895,0.009,0.483
3311302323022,34.3887788,-4.7351074,-0.266,0.409
3313100020210,31.569175,-5.5700684,-0.187,0.489
3311233130120,32.7965096,-5.8776855,-0.466,0.416
3313001321013,31.0246937,-8.8879395,0.117,0.386
3313010232033,30.8362142,-8.0090332,-0.35,0.4
3311302320233,34.4612768,-4.8449707,-0.393,0.479
3313001132333,31.363018,-8.6242676,-0.504,0.508
3313012100332,30.6095493,-7.5915527,-0.623,0.409
3311233233311,32.0173911,-6.3391113,-0.547,0.426
3313010113120,31.7561958,-7.1081543,0.057,0.491
3313003303123,29.9263737,-8.8439941,0.139,0.474
3313020113002,29.3534512,-10.0085449,-0.562,0.418
3311302023223,34.894942,-5.4162598,-0.576,0.489
3313011120031,31.6066092,-6.2512207,-0.388,0.386
3311231121222,33.8795365,-6.1413574,-0.046,0.481
3311233012233,32.851903,-6.6027832,-0.657,0.47
3311233210223,32.4077911,-6.6467285,-0.123,0.475
3311320100303,34.2072589,-4.8010254,0.229,0.487
3311233320110,32.2406821,-6.1853027,-0.14,0.44
3311232301101,32.5375513,-7.4377441,-0.155,0.503
3313001013312,31.7001291,-9.173584,-0.265,0.423
3311312300032,34.8228222,-2.0544434,-0.624,0.402
3313003123033,30.2305941,-8.8879395,-0.58,0.403
3311322003312,32.8888127,-5.3063965,-0.266,0.387
3311320111312,34.2072589,-4.251709,0.033,0.479
3311231030300,33.9342448,-6.5808105,-0.307,0.509
3313102202121,29.9454149,-5.5041504,-0.616,0.389
3311231223003,33.2570629,-6.8225098,-0.061,0.448
3311320221321,33.3121674,-5.3283691,-0.082,0.513
3313003213022,29.9263737,-9.3054199,-0.382,0.496
3313100020300,31.569175,-5.526123,-0.46,0.439
3313001003112,31.7748771,-9.5251465,-0.513,0.476
3313012133110,30.2875311,-7.064209,-0.529,0.427
3311321012232,34.0253472,-3.8122559,-0.359,0.5
3311302220100,34.587997,-5.526123,-0.275,0.491
3313012010110,30.7418353,-7.9431152,-0.152,0.457
3313001101323,31.8122286,-8.8439941,-0.354,0.42
3311231131013,33.988918,-5.723877,-0.113,0.512
3311300221011,35.7375947,-5.3723145,-0.092,0.499
3311232302021,32.3521223,-7.701416,-0.206,0.412
3311323032030,32.6486253,-3.8122559,-0.224,0.413
3311233202001,32.3892386,-6.998291,-0.631,0.418
3311231032312,33.7700147,-6.5368652,-0.7,0.456
3311233223200,32.0173911,-6.8444824,-0.266,0.419
3311312323112,34.4250356,-1.7907715,-0.177,0.448
3311230233110,33.2754349,-7.767334,-0.161,0.486
3313010021121,31.6066092,-8.1408691,0.223,0.518
3313001123332,31.363018,-8.8220215,-0.465,0.453
3313012122023,30.2305941,-7.701416,-0.236,0.385
3311312302221,34.6241673,-2.076416,-0.249,0.459
3311302331221,34.4793915,-4.3615723,-0.327,0.495
3311322020213,32.7410818,-5.5480957,-0.079,0.464
3311233110101,33.1283507,-5.8557129,-0.471,0.396
3313012001110,30.7418353,-8.1188965,-0.336,0.414
3311302033022,34.9669984,-5.0866699,-0.563,0.485
3313013133013,30.2685558,-5.723877,-0.644,0.469
3311320123201,33.788278,-4.7131348,-0.485,0.401
3311233331003,32.2220954,-5.7678223,-0.581,0.452
3311303131223,35.0389916,-2.9553223,0.645,0.507
3311233310203,32.4448845,-5.9436035,-0.252,0.413
3313001202200,31.1187939,-9.8327637,-0.177,0.409
3313003031122,30.3823528,-9.2175293,1.426,0.586
3311233232131,32.0546442,-6.5148926,-0.403,0.489
3311321121010,34.0071346,-3.2849121,-0.908,0.486
3311322312221,32.277844,-4.5373535,-0.073,0.435
3311302203112,34.7145242,-5.3063965,-0.27,0.465
3313011003003,31.7748771,-6.8225098,-0.152,0.39
3311233132201,32.6116159,-5.9436035,0.209,0.451
3313003122200,30.2116078,-9.1296387,0.111,0.424
3311231322322,33.1467497,-6.229248,-0.031,0.386
3311322202222,32.259265,-5.6140137,-0.438,0.406
3313003033103,30.2685558,-9.1955566,-0.122,0.501
3313020112232,29.2384766,-10.1403809,-0.188,0.393
3311320012222,34.0253472,-5.2624512,0.056,0.538
3311233030221,32.7225981,-6.6467285,-0.665,0.428
3311300202111,35.8801485,-5.4602051,0.454,0.495
3311213311303,34.7867387,-5.6799316,-0.229,0.497
3311232233321,31.9801229,-7.7893066,-0.648,0.417
3311213110300,35.3800925,-5.8776855,-0.628,0.568
3313002111311,30.6662655,-9.8547363,0.327,0.484
3311232231033,32.1849106,-7.833252,-0.355,0.425
3311230233311,33.2019237,-7.7453613,-0.524,0.475
3311231300211,33.642062,-6.2512207,-0.447,0.444
3313003220322,29.697596,-9.744873,1.305,0.527
3311223130231,32.7225981,-8.7121582,-0.631,0.458
3313002333302,29.5830112,-9.9206543,-0.157,0.474
3311322322321,31.9801229,-4.8010254,-0.306,0.391
3313010302303,31.0999813,-7.6135254,0.477,0.553
3313013200133,30.0786009,-6.8664551,0.808,0.555
3313001320133,30.9870275,-8.9758301,-0.579,0.411
3311231020131,33.9706975,-6.8664551,1.237,0.513
3311320022311,33.788278,-5.4602051,0.098,0.485
3311321110211,34.2254285,-3.0871582,-0.443,0.392
3311233000110,33.1283507,-6.8884277,-0.428,0.411
3313003130220,30.3254708,-8.7780762,-0.237,0.454
3311231330321,33.3121674,-5.8557129,-0.503,0.391
3311320203213,33.4772717,-5.3723145,-0.221,0.448
3311231022130,33.8247931,-6.8884277,-0.535,0.518
3311232133122,32.6301225,-7.1081543,-0.405,0.448
3313002111330,30.6284584,-9.876709,0.189,0.505
3311233302233,32.259265,-6.2512207,-0.322,0.429
3311231003120,34.116352,-6.7565918,0.027,0.515
3311312330221,34.4793915,-1.7248535,0.387,0.494
3313003132310,30.2116078,-8.6462402,0.329,0.474
3311232231332,32.1104954,-7.767334,-0.456,0.466
3311302222011,34.4431582,-5.5480957,-0.222,0.48
3313100321001,31.0435212,-4.7131348,-0.239,0.407
3313010011332,31.8122286,-7.767334,-0.254,0.483
3313003300112,30.1166211,-8.9978027,-0.444,0.407
3311231333021,33.238687,-5.7678223,-0.765,0.395
3311232311102,32.5190256,-7.1081543,-0.398,0.477
3313010112331,31.6814326,-7.2180176,-0.404,0.447
3311320303221,33.4589423,-4.7131348,-0.206,0.402
3311302032032,34.9669984,-5.2185059,-0.492,0.438
3311302021221,35.0569799,-5.4162598,-0.131,0.457
3311223112113,32.962586,-8.6242676,-0.337,0.452
3311232320020,32.2035049,-7.7233887,-0.75,0.422
3313013031003,30.4202557,-6.4709473,-0.088,0.428
3313011000302,31.8495649,-6.932373,-0.039,0.468
3313001321322,30.9116505,-8.8659668,-0.42,0.386
3311320320102,33.4039307,-4.822998,0.071,0.499
3311230220330,33.3121674,-8.2946777,-0.368,0.548
3311231110033,34.2435942,-5.8996582,-0.104,0.507
3313100120001,31.6440285,-4.888916,-0.556,0.439
3311320130013,33.988918,-4.4934082,-0.117,0.521
3313003032100,30.2875311,-9.3933105,-0.414,0.511
3311232103030,32.9441484,-7.5036621,-0.774,0.435
